stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
16968,1382,Passagem Nivel (Port.),,39.383375,-7.587928
16969,1385,Monte Russos,,39.293135,-7.60232
16855,896,Cano,,38.963427,-7.762037
16978,1398,Casa Cant. Lupi,,39.044632,-7.707178
17199,8194,Arraiolos Escola,,38.725635,-7.990418
17230,8288,Cano Av D Joao Basilio,,38.958805,-7.75427
16849,866,Arraiolos,,38.722613,-7.984495
19227,1301,Monte Seco - X,,39.122805,-7.651008
16859,1108,Sao Gregorio - X,,38.787977,-7.902202
17221,8271,Vale Pereiro 1 X,,38.777273,-7.910218
17222,8272,Murteirinha,,38.804315,-7.878558
22430,1107,Ceramica,,38.740522,-7.947522
16970,1386,Pisao - X,,39.288263,-7.576447
19226,1298,Ponte Papa Leite,,39.15755,-7.620078
16850,867,Vimieiro,,38.829452,-7.839433
16967,1380,Alagoa - X,,39.356257,-7.546288
17113,1674,Monte Velha,,39.272948,-7.560365
16829,826,Alagoa,,39.359185,-7.540023
16842,855,Fronteira,,39.056768,-7.64868
17114,1675,Pisao,,39.262977,-7.56046
17031,1474,Montalvao,,39.59468,-7.526665
17345,8451,Montalvao Est Povoa,,39.590738,-7.525248
17346,8452,Barragem Povoa X,,39.503505,-7.520188
17033,1476,Povoa E Meadas,,39.511205,-7.518645
17032,1475,Vale Figueira,,39.545402,-7.509243
19225,818,Cabeço Vide,,39.131298,-7.58923
16971,1387,Crocieira,,39.29014,-7.532832
17034,1477,Herdade Mao Parada,,39.473848,-7.503747
20769,8287,Sousel Matadouro,,38.950327,-7.687218
17223,8273,Ponte Farajela,,38.820938,-7.793017
19243,1296,Cabeço Vide Est,,39.136037,-7.576805
16854,888,Sousel,,38.952133,-7.674588
16972,1388,Senhor Aflitos - X,,39.288943,-7.513537
16954,1362,Castelo Vide Est,,39.422578,-7.489493
16860,1110,Aldeia Rebocho,,38.824093,-7.77326
17364,8470,Pomarinho,,39.398275,-7.487578
16830,827,Fortios,,39.325345,-7.498935
17035,1478,Passagem Nivel (Nisa),,39.442623,-7.478397
17365,8471,Senhora Luz,,39.423517,-7.476927
17064,1536,Povoa E Meadas - X,,39.424093,-7.476238
17322,8415,Fortios Cafe Cocas,,39.320637,-7.491942
17321,8414,Fortios Est Nacional,,39.31732,-7.486252
17320,8413,Fortios Quinta do Chafariz,,39.315085,-7.480172
16861,1111,Ribeira Tera,,38.831707,-7.733275
19242,1295,Montes Paulos,,39.11828,-7.54365
16987,1416,Santa Vitoria Ameixial,,38.898132,-7.67589
16953,1361,Ponte Ribeira Nisa,,39.365413,-7.46496
17347,8453,Castelo Vide Bairro Novo,,39.41338,-7.45831
16831,828,Castelo Vide,,39.414377,-7.454032
16973,1389,Frangoneiro,,39.291535,-7.473602
17348,8454,Castelo Vide Escola,,39.412527,-7.451348
16874,1231,Santa Vitoria Ameixial -X,,38.895667,-7.66551
16976,1392,Senhora Penha - X,,39.399795,-7.449258
17349,8455,Castel0 Vide Pingo Doce,,39.406935,-7.445495
17206,8236,Ramilo,,38.89195,-7.66107
17224,8274,Monte Favacha,,38.835228,-7.707088
17363,8469,Fonte Sapo,,39.340228,-7.451027
16966,1378,Monte Coucelo,,39.301005,-7.456172
16975,1391,Miradouro,,39.38644,-7.436205
16952,1360,Vargem,,39.329048,-7.444795
17205,8235,Carreira de Tiro,,38.88707,-7.650512
16965,1377,Senhora Penha,,39.297962,-7.450783
17360,8466,Alto Ribeiro Buraco,,39.34035,-7.440803
17361,8467,Monte Jjsm,,39.350415,-7.437107
16964,1375,Carreiras,,39.372415,-7.43271
17362,8468,Carreiras Rest Chocalho,,39.365455,-7.43377
16940,1340,Pedra Ouro,,39.31264,-7.441445
17359,8465,Pedra Ouro 1,,39.310978,-7.441422
16915,1294,Vaiamonte,,39.09227,-7.511542
17356,8462,Monte Paleiros Cafe Borralho,,39.328395,-7.430802
17350,8456,Escusa X,,39.394412,-7.418895
16885,1260,Coutada,,39.235675,-7.452665
16886,1261,Telheiros,,39.260788,-7.445263
17357,8463,Portalegre Liceu,,39.302702,-7.433708
17078,1570,Venda Porca,,38.878015,-7.638402
17207,8238,Vaiamonte Quinta da Eira,,39.09015,-7.507047
17355,8461,Monte Paleiros,,39.328643,-7.426618
17213,8244,Portalegre Centro de Saude,,39.291327,-7.434687
16816,803,Portalegre,,39.297639,-7.432583
17358,8464,Portalegre Navio,,39.299913,-7.432013
17214,8245,Portalegre Muralhas,,39.292742,-7.43353
17212,8243,Portalegre Semiador,,39.289733,-7.432663
16941,1342,Monte Carvalho - X,,39.325822,-7.421405
17211,8242,Portalegre Bombeiros,,39.283015,-7.43081
17339,8433,Portalegre Largo S Francisco,,39.288852,-7.429038
16955,1364,Escusa - C.Vide,,39.392373,-7.409635
16943,1344,Alto Quinta Nova,,39.337247,-7.417722
16887,1262,Portalegre - X,,39.278585,-7.43022
17204,8234,Godinheira,,38.871983,-7.63198
17210,8241,Bairro Assentos,,39.27891,-7.428175
16862,1113,Sao Bento Ameixial - X,,38.836435,-7.659398
17337,8431,Portalegre Escola,,39.284575,-7.42622
16863,1114,Sao Bento Ameixial,,38.845318,-7.650695
17338,8432,Portalegre Carvalhinhas,,39.287113,-7.424832
16942,1343,Monte Carvalho,,39.326398,-7.415627
16944,1345,Alvarroes,,39.357683,-7.406268
17228,8281,S Bento Ameixial Cemiterio,,38.846977,-7.643897
17297,8388,Portalegre Feira,,39.273207,-7.423687
17354,8460,Reveladas X,,39.346147,-7.407508
