stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
21839,3330,Brejinho Agua,,38.253345,-8.701277
21946,5343,Alfebre,,38.308705,-8.429205
21918,5129,Vale Guizo,,38.296502,-8.47271
22072,8507,Altinho,,38.250925,-8.693638
21967,8038,Aparoz Corujeira,,38.303772,-8.412343
22079,8514,Pinheirinho,,38.222557,-8.734153
21947,5344,Casa Branca Alcacer,,38.283572,-8.400203
21903,5114,Gobulgao,,38.236645,-8.552353
21751,3219,Brejo Mouro,,38.225382,-8.608055
21966,8037,Aparoz,,38.279245,-8.385105
22083,8518,Aldeia Pico 2,,38.231125,-8.575087
21752,3220,Aldeia Pico,,38.23193,-8.566417
21766,3238,Reguengo Fetal,,38.220333,-8.618455
21964,8035,Ferrarias,,38.215325,-8.641128
21973,8044,Paragem Nova,,38.227678,-8.554985
21965,8036,Herdade Depois Ponte Algale,,38.273898,-8.372027
21759,3228,Aldeia Pico - X,,38.221237,-8.557208
22080,8515,Gale X,,38.191915,-8.730918
21948,5345,Ponte Algale,,38.270447,-8.358002
22081,8516,Aberta Nova X,,38.188498,-8.730508
21974,8045,Bairro Isaias,,38.213807,-8.559483
21727,3180,Alecrim - X,,38.200593,-8.618983
21842,3334,Sao Romao - X,,38.265487,-8.346595
21975,8046,Bairro da Tirana,,38.208618,-8.561138
21712,3164,Ponte Fontainhas,,38.181128,-8.729152
21817,3300,Fontainhas Cima,,38.182213,-8.708617
22082,8517,Figueira Preta,,38.182842,-8.697843
21816,3299,Sobreiras Altas,,38.185183,-8.667892
21963,8034,Quinta D Rodrigo,,38.264648,-8.331072
21962,8033,Herdade Algale,,38.271657,-8.30699
21815,3298,Botelha,,38.187555,-8.646647
21949,5346,Barragem - X,,38.267023,-8.316348
21734,3194,Amoreiras Baixo Escola,,38.198493,-8.564123
22290,8877,Bairro das Amoreiras,,38.198875,-8.561792
21950,5347,Torrao,,38.295378,-8.226982
22092,8527,Pinheiro da Chave,,38.169927,-8.730282
21843,3335,Sao Romao Sado,,38.247877,-8.357518
22289,8876,Brejos das Milharadas,,38.199005,-8.546173
22046,8356,Torrao Rua da Fonte,,38.29453,-8.22111
21951,5348,Monte Lavandeira,,38.298555,-8.20513
22096,8531,Silha Entrada,,38.210875,-8.481487
21735,3195,Silha Pascoal,,38.211105,-8.478693
21861,3378,Caveira,,38.165328,-8.730105
21865,3383,Bairro da Liberdade,,38.190535,-8.564335
21976,8049,Amoreiras Modelo,,38.18951,-8.566998
21728,3182,Aldeia Futuro,,38.191023,-8.554213
22088,8523,Caveirinha,,38.162217,-8.730293
21730,3184,Silha Pascoal - X,,38.205103,-8.48142
21731,3185,Agua Derramada,,38.214437,-8.435843
22097,8532,Agua Derramada Escola,,38.211178,-8.442705
21709,3161,Valinho Estrada,,38.160093,-8.692527
21977,8050,Grandola Bomba Galp,,38.180847,-8.567133
22087,8522,Melides Largo Feira,,38.153257,-8.73168
22085,8520,Grandola Estacao Cp,,38.18046,-8.556573
21778,3257,Sao Romao - 2º.X,,38.22608,-8.371957
22084,8519,Grandola Tribunal,,38.179195,-8.55999
22093,8528,Grandola Bairro Estacao,,38.17996,-8.553892
21978,8051,Grandola Camara,,38.176745,-8.569958
22098,8533,Monte Pereira,,38.211598,-8.417395
21565,830,Grandola,,38.176262,-8.566052
21710,3162,Vale Seiceiro,,38.158517,-8.664295
21708,3160,Melides,,38.14755,-8.729347
22094,8529,Aldeia da Justa,,38.178298,-8.540962
22099,8534,Grandola Escola Preparatoria,,38.173715,-8.561495
22286,8855,Grandola Escola Primaria,,38.17265,-8.566757
21729,3183,Aldeia Matos - X,,38.1785,-8.529593
22086,8521,Alto das Silveiras,,38.156633,-8.646365
21777,3256,Aldeia Mil Brejos,,38.208133,-8.407252
22100,8535,Grandola Escola Secundaria,,38.171472,-8.558553
21711,3163,Barranco Maceira,,38.160825,-8.609255
21780,3259,Vale Figueira - X,,38.141422,-8.736565
22090,8525,Lagoa de Melides X,,38.140228,-8.740545
21707,3159,Moinho Vau,,38.13664,-8.759283
22095,8530,Bairro Novo Cadocos,,38.173323,-8.52629
21824,3307,Tanganhal,,38.16215,-8.568497
22091,8526,Parque Campismo Melides,,38.13102,-8.78168
21706,3158,Lagoa Melides,,38.128247,-8.788453
21776,3255,Aldeia Matos,,38.16767,-8.524585
21952,5349,Limite Distrito,,38.288958,-8.140125
22089,8524,Monte Emidio,,38.130295,-8.721632
21779,3258,Rio Moinhos,,38.21447,-8.328307
21979,8052,Viveiros,,38.149443,-8.584348
21781,3260,Vale Figueira,,38.123038,-8.721715
21980,8053,Caldeirinha,,38.14238,-8.589772
21705,3157,Lagoa S. Andre,,38.113673,-8.794947
21597,1032,Ramalheira,,38.2859,-8.111358
22154,8592,Lagoa Galeirao,,38.112483,-8.788533
22337,9052,Rio Moinhos X (Alcacer),,38.204278,-8.32
22153,8591,Parque Campismo Lagoa,,38.111223,-8.782692
22152,8590,Brescos Saida Lagoa,,38.108495,-8.771678
21704,3156,Brescos,,38.106103,-8.765763
21981,8054,Monte Outeiro Capitao,,38.127382,-8.598558
22155,8593,Brescos Aldeia,,38.100393,-8.769055
21596,1031,Monte Tojais,,38.289522,-8.06468
21703,3155,Lagoa S. Andre - X,,38.102145,-8.747145
21725,3178,Santa Margarida Serra,,38.12231,-8.60334
21732,3186,Caveira - X,,38.139748,-8.497637
21594,1029,Vila Nova Baronia Est,,38.293227,-8.035267
22156,8594,Chaparral,,38.090382,-8.772167
21733,3187,Canal Caveira,,38.135612,-8.489353
21783,3262,Pinhal Novo - X,,38.095237,-8.720377
21595,1030,Vila Nova Baronia,,38.28895,-8.037935
22151,8589,S Francisco X,,38.08965,-8.742118
22157,8595,Parvorice,,38.083747,-8.774077
22150,8588,Ponte Deixa O Resto,,38.082515,-8.739353
21782,3261,Outeiro Vento,,38.08921,-8.682708
21724,3177,Sao Francisco Serra,,38.091675,-8.662017
21717,3169,Galiza,,38.076622,-8.777783
22111,8549,Monte Arrozinho,,38.08161,-8.72222
22112,8550,Saramaga,,38.087235,-8.677083
22113,8551,Fonte Ferrenha,,38.089242,-8.650423
21723,3176,Cruz Joao Mendes,,38.087655,-8.639293
21747,3215,Ademas,,38.076763,-8.718292
21823,3306,Mosqueiroes,,38.100777,-8.554422
22158,8596,St Andre Leziria,,38.066995,-8.781648
21702,3154,Deixa O Resto,,38.07012,-8.747618
22137,8575,St Andre Bairro Petrogal,,38.066177,-8.773718
21753,3221,Bairro Petrogal - X,,38.065442,-8.775318
22110,8548,Valentim,,38.071652,-8.715162
22138,8576,Giz Materiais Construcao,,38.065738,-8.766055
21864,3381,Santo Andre Escola,,38.063272,-8.788975
22149,8587,Forneco,,38.065747,-8.748562
22133,8571,St Andre Torres,,38.060797,-8.78836
21718,3170,Giz,,38.063313,-8.760888
21784,3263,Santo Andre-Bº.Atalaia,,38.058853,-8.793323
22136,8574,St Andre Bairro Serrotes,,38.059437,-8.77866
22134,8572,St Andre Praca Concordia,,38.058503,-8.783733
21748,3216,Parral,,38.065715,-8.710455
22132,8570,Bairro Atalaia Sul,,38.056523,-8.792445
22135,8573,St Andre Bairro Azul,,38.057335,-8.781318
22139,8577,Quinta Horacio,,38.059735,-8.756175
21722,3175,Roncao,,38.07231,-8.649055
22131,8569,Stand Os Putos,,38.053837,-8.78967
21701,3153,Azinhal (Santiago),,38.05566,-8.748515
21719,3171,Santo Andre,,38.053473,-8.751658
22140,8578,Casa Cerimonial,,38.050628,-8.747778
21982,8055,Portela,,38.061663,-8.65763
21791,3271,Santo Andre - X,,38.04921,-8.740565
21960,8009,Alvito Bombeiros,,38.259627,-7.994023
21749,3217,Santa Cruz,,38.050788,-8.707663
21765,3237,Santa Cruz - X,,38.049778,-8.705015
21592,1020,Alvito,,38.256312,-7.990318
22141,8579,Hospital Santiago,,38.041963,-8.731943
21822,3305,Escola Viso,,38.074538,-8.514673
21785,3264,Brejinhos,,38.032543,-8.806478
22349,9060,Melides Villa  Supermercado,,38.08577,-8.43354
21821,3304,Brunheiras (Grandola),,38.075975,-8.472137
21721,3174,Mulinheta,,38.040808,-8.665237
21700,3152,Pomar Grande,,38.033103,-8.7239
21750,3218,Verejeira,,38.034507,-8.698358
21767,3241,Escatelares (Sant.),,38.027603,-8.715027
21983,8056,Vale de Arveolas,,38.032482,-8.671972
22142,8580,Escatelares Cafe,,38.025957,-8.71267
22130,8568,Bebeda,,38.014922,-8.819345
21984,8057,Botinha,,38.029458,-8.67388
21591,1019,Monte Bento Senhora,,38.235603,-7.971683
21820,3303,Azinheira Barros,,38.0718,-8.418878
22193,8633,Cumeadas Retiro Cacadores,,38.020882,-8.682913
21825,3308,Cruz Alcaide,,38.021513,-8.674595
22115,8553,Santiago Cp,,38.01765,-8.70333
21566,831,Santiago Cacem,,38.018578,-8.693115
22114,8552,Santiago Correios,,38.017553,-8.696888
